time,P1 [mmHg]3
721.3,1.251143031
721.4,1.251983691
721.5,1.252098326
721.6,1.252136538
721.7,1.251499674
721.8,1.250047626
721.9,1.25226391
722,1.251219455
722.1,1.250034889
722.2,1.249410763
722.3,1.247576596
722.4,1.24476166
722.5,1.246264658
722.6,1.246634038
722.7,1.245933489
722.8,1.246990682
722.9,1.24779313
723,1.247347325
723.1,1.248060612
723.2,1.24807335
723.3,1.251703471
723.4,1.251728945
723.5,1.251818106
723.6,1.251869055
723.7,1.252518656
723.8,1.251219455
723.9,1.251856318
724,1.252225699
724.1,1.2521238
724.2,1.252378546
724.3,1.250735438
724.4,1.251741682
724.5,1.251015658
724.6,1.250174999
724.7,1.248137036
724.8,1.248531891
724.9,1.24639203
725,1.244379542
725.1,1.245997175
725.2,1.246073599
725.3,1.249232441
725.4,1.251805369
725.5,1.253002672
725.6,1.250837337
725.7,1.251741682
725.8,1.251346827
725.9,1.251066607
726,1.249882041
726.1,1.249398025
726.2,1.248901272
726.3,1.250302371
726.4,1.248608315
726.5,1.246977945
726.6,1.24611181
726.7,1.246965207
726.8,1.245398524
726.9,1.244838084
727,1.247423749
727.1,1.247844079
727.2,1.252773401
727.3,1.253881543
727.4,1.252378546
727.5,1.251970953
727.6,1.2521238
727.7,1.251576098
727.8,1.250569854
727.9,1.249996677
728,1.251168505
728.1,1.249627296
728.2,1.249079594
728.3,1.247398274
728.4,1.247347325
728.5,1.247754918
728.6,1.246570352
728.7,1.246774148
728.8,1.246481191
728.9,1.249525398
729,1.251130294
729.1,1.252735189
729.2,1.253091833
729.3,1.251920004
729.4,1.251588835
729.5,1.252416758
729.6,1.251627047
729.7,1.25240402
729.8,1.251728945
729.9,1.250748176
730,1.249079594
730.1,1.247500173
730.2,1.247525647
730.3,1.247589333
730.4,1.248149773
730.5,1.252429495
730.6,1.253333841
730.7,1.253333841
730.8,1.252900774
730.9,1.253117307
731,1.252378546
731.1,1.252276648
731.2,1.252531393
731.3,1.251117556
731.4,1.250671752
731.5,1.250289634
731.6,1.249461712
731.7,1.249181492
731.8,1.247958714
731.9,1.248621052
732,1.248531891
732.1,1.248493679
732.2,1.247703969
732.3,1.247971451
732.4,1.248595578
732.5,1.249869304
732.6,1.251143031
732.7,1.253550374
732.8,1.252862562
732.9,1.252480444
733,1.253435739
733.1,1.253652272
733.2,1.253359315
733.3,1.252480444
733.4,1.250251422
733.5,1.250951972
733.6,1.25091376
733.7,1.253563112
733.8,1.252633291
733.9,1.253435739
734,1.25338479
734.1,1.252760664
734.2,1.252989935
734.3,1.252454969
734.4,1.252747927
734.5,1.25282435
734.6,1.252900774
734.7,1.253117307
734.8,1.251397776
734.9,1.25175442
735,1.25226391
735.1,1.251550623
735.2,1.251423251
735.3,1.251830843
735.4,1.250888286
735.5,1.251881792
735.6,1.250811862
735.7,1.252760664
735.8,1.250646278
735.9,1.249958465
736,1.251448725
736.1,1.252225699
736.2,1.251627047
736.3,1.251588835
736.4,1.251346827
736.5,1.25175442
736.6,1.250875548
736.7,1.250786387
736.8,1.251423251
736.9,1.251257666
737,1.251550623
737.1,1.252582342
737.2,1.252111063
737.3,1.252289385
737.4,1.252862562
737.5,1.252493181
737.6,1.252633291
737.7,1.253040884
737.8,1.252531393
737.9,1.252900774
738,1.252098326
738.1,1.25133409
738.2,1.252251173
738.3,1.252391283
738.4,1.251792632
738.5,1.25282435
738.6,1.251537886
738.7,1.250378795
738.8,1.247563859
738.9,1.247665757
739,1.246876047
739.1,1.246697725
739.2,1.24639203
739.3,1.24723269
739.4,1.247296376
739.5,1.247258165
739.6,1.2473728
739.7,1.248493679
739.8,1.249308864
739.9,1.250506168
740,1.250926497
740.1,1.250659015
740.2,1.25026416
740.3,1.250518905
740.4,1.249945728
740.5,1.249971202
740.6,1.249512661
740.7,1.24984383
740.8,1.250455219
740.9,1.250799125
741,1.250620803
741.1,1.250034889
741.2,1.250085838
741.3,1.250276897
741.4,1.250187736
741.5,1.247716706
741.6,1.246417505
741.7,1.245423998
741.8,1.24504188
741.9,1.245080092
742,1.247118055
742.1,1.247602071
742.2,1.248264409
742.3,1.249550873
742.4,1.248480942
742.5,1.249907516
742.6,1.249372551
742.7,1.252047377
742.8,1.251576098
742.9,1.249678245
743,1.250162261
743.1,1.25091376
743.2,1.250926497
743.3,1.250149524
743.4,1.250901023
743.5,1.250060363
743.6,1.248277146
743.7,1.247309114
743.8,1.246761411
743.9,1.246493929
744,1.247016156
744.1,1.247067106
744.2,1.248379044
744.3,1.248557366
744.4,1.249334339
744.5,1.251677996
744.6,1.252531393
744.7,1.252989935
744.8,1.252849825
744.9,1.253473951
745,1.253028146
745.1,1.252582342
745.2,1.252187487
745.3,1.252340334
745.4,1.252671503
745.5,1.252060114
745.6,1.252429495
745.7,1.252926248
745.8,1.253028146
745.9,1.252658766
746,1.250939235
746.1,1.24900317
746.2,1.248086087
746.3,1.248238934
746.4,1.248748425
746.5,1.248799374
746.6,1.249729194
746.7,1.249894779
746.8,1.250697227
746.9,1.250595328
747,1.252289385
747.1,1.252658766
747.2,1.251168505
747.3,1.25268424
747.4,1.253461213
747.5,1.253002672
747.6,1.252505918
747.7,1.251372302
747.8,1.252238436
747.9,1.250850074
748,1.250327846
748.1,1.247602071
748.2,1.247283639
748.3,1.247805867
748.4,1.248748425
748.5,1.248200722
748.6,1.249550873
748.7,1.248850323
748.8,1.249538135
748.9,1.249805618
749,1.250060363
749.1,1.251767157
749.2,1.251232192
749.3,1.250429744
749.4,1.250251422
749.5,1.249831092
749.6,1.249474449
749.7,1.249678245
749.8,1.249347076
749.9,1.24998394
750,1.250442481
750.1,1.250646278
750.2,1.250760913
750.3,1.252162012
750.4,1.251295878
750.5,1.249168755
750.6,1.248633789
750.7,1.248888535
750.8,1.24872295
750.9,1.249054119
751,1.249601822
751.1,1.250429744
751.2,1.251232192
751.3,1.252607817
751.4,1.253626798
751.5,1.253690484
751.6,1.253397527
751.7,1.253015409
751.8,1.253512163
751.9,1.254263661
752,1.254187238
752.1,1.254098077
752.2,1.254531144
752.3,1.253499425
752.4,1.25501516
752.5,1.254773152
752.6,1.253486688
752.7,1.250544379
752.8,1.249601822
752.9,1.248595578
753,1.248837586
753.1,1.248964958
753.2,1.2494235
753.3,1.250200473
753.4,1.251499674
753.5,1.252709715
753.6,1.252913511
753.7,1.253614061
753.8,1.253563112
753.9,1.254327348
754,1.253817857
754.1,1.252938986
754.2,1.252900774
754.3,1.25394523
754.4,1.25431461
754.5,1.254123551
754.6,1.253741433
754.7,1.25282435
754.8,1.253677747
754.9,1.251792632
755,1.250200473
755.1,1.249372551
755.2,1.248340832
755.3,1.248328095
755.4,1.248646527
755.5,1.248875797
755.6,1.249066856
755.7,1.250901023
755.8,1.252060114
755.9,1.252837087
756,1.253372053
756.1,1.253155519
756.2,1.252633291
756.3,1.253053621
756.4,1.253537637
756.5,1.252416758
756.6,1.253015409
756.7,1.252938986
756.8,1.252646028
756.9,1.253308366
757,1.252416758
757.1,1.249461712
757.2,1.248735687
757.3,1.247856816
757.4,1.249869304
757.5,1.24998394
757.6,1.250671752
757.7,1.251359564
757.8,1.252811613
757.9,1.252416758
758,1.252646028
758.1,1.252493181
758.2,1.252951723
758.3,1.253066358
758.4,1.252314859
758.5,1.252518656
758.6,1.253346578
758.7,1.252938986
758.8,1.251283141
758.9,1.249066856
759,1.248124299
759.1,1.247920502
759.2,1.249105068
759.3,1.248812111
759.4,1.249614559
759.5,1.250697227
759.6,1.252009165
759.7,1.251486937
759.8,1.251818106
759.9,1.251448725
760,1.250659015
760.1,1.250200473
760.2,1.251079345
760.3,1.248506417
760.4,1.246137285
760.5,1.2453221
760.6,1.246608564
760.7,1.248264409
760.8,1.250455219
760.9,1.25021321
761,1.25063354
761.1,1.249601822
761.2,1.25035332
761.3,1.250467956
761.4,1.251066607
761.5,1.248799374
761.6,1.246939733
761.7,1.246595827
761.8,1.247028894
761.9,1.249130543
762,1.250722701
762.1,1.250518905
762.2,1.250429744
762.3,1.25049343
762.4,1.251117556
762.5,1.250378795
762.6,1.247742181
762.7,1.245818853
762.8,1.246710462
762.9,1.247016156
763,1.248939484
763.1,1.249665508
763.2,1.249792881
763.3,1.251168505
763.4,1.250964709
763.5,1.250760913
763.6,1.250722701
763.7,1.247882291
763.8,1.246048124
763.9,1.247219953
764,1.24807335
764.1,1.24816251
764.2,1.247780392
764.3,1.248608315
764.4,1.248277146
764.5,1.24844273
764.6,1.249385288
764.7,1.250085838
764.8,1.246837835
764.9,1.245729692
765,1.247385537
765.1,1.248124299
765.2,1.249627296
765.3,1.24970372
765.4,1.249601822
765.5,1.250162261
765.6,1.251423251
765.7,1.251295878
765.8,1.248340832
765.9,1.245513159
766,1.245767904
766.1,1.246876047
766.2,1.247614808
766.3,1.249550873
766.4,1.249385288
766.5,1.249882041
766.6,1.250926497
766.7,1.250748176
766.8,1.250480693
766.9,1.249741932
767,1.24709258
767.1,1.244774397
767.2,1.246290132
767.3,1.247551122
767.4,1.248621052
767.5,1.248850323
767.6,1.249372551
767.7,1.249054119
767.8,1.249232441
767.9,1.249601822
768,1.250760913
768.1,1.250837337
768.2,1.247958714
768.3,1.245640532
768.4,1.245398524
768.5,1.245564108
768.6,1.246493929
768.7,1.247805867
768.8,1.248952221
768.9,1.249882041
769,1.249499923
769.1,1.249869304
769.2,1.249996677
769.3,1.250620803
769.4,1.250429744
769.5,1.249716457
769.6,1.246379293
769.7,1.246035387
769.8,1.247181741
769.9,1.248557366
770,1.249499923
770.1,1.251346827
770.2,1.252149275
770.3,1.251397776
770.4,1.2521238
770.5,1.252276648
770.6,1.251257666
770.7,1.252531393
770.8,1.25189453
770.9,1.249054119
771,1.247920502
771.1,1.248799374
771.2,1.248480942
771.3,1.249448974
771.4,1.251079345
771.5,1.251385039
771.6,1.251907267
771.7,1.252225699
771.8,1.251958216
771.9,1.252671503
772,1.25217475
772.1,1.25240402
772.2,1.250315109
772.3,1.246544878
772.4,1.244748923
772.5,1.245309363
772.6,1.246748674
772.7,1.249117805
772.8,1.249729194
772.9,1.250659015
773,1.250442481
773.1,1.250862811
773.2,1.251652522
773.3,1.250786387
773.4,1.251423251
773.5,1.251385039
773.6,1.251703471
773.7,1.249690982
773.8,1.246888784
773.9,1.246977945
774,1.246315607
774.1,1.246876047
774.2,1.247818604
774.3,1.249410763
774.4,1.250824599
774.5,1.25077365
774.6,1.251117556
774.7,1.248506417
774.8,1.25021321
774.9,1.248175248
775,1.249334339
775.1,1.251423251
775.2,1.250659015
775.3,1.250697227
775.4,1.250862811
775.5,1.248977696
775.6,1.246544878
775.7,1.245131041
775.8,1.245398524
775.9,1.246086336
776,1.246583089
776.1,1.24886306
776.2,1.249550873
776.3,1.250187736
776.4,1.250799125
776.5,1.250098575
776.6,1.250569854
776.7,1.250659015
776.8,1.251512412
776.9,1.251576098
777,1.251372302
777.1,1.251830843
777.2,1.251588835
777.3,1.251512412
777.4,1.252021902
777.5,1.251486937
777.6,1.248519154
777.7,1.247640283
777.8,1.246239183
777.9,1.245767904
778,1.245525896
778.1,1.245551371
778.2,1.246990682
778.3,1.247079843
778.4,1.249105068
778.5,1.249601822
778.6,1.249525398
778.7,1.250276897
778.8,1.249550873
778.9,1.248799374
779,1.249665508
779.1,1.250060363
779.2,1.249334339
779.3,1.250136787
779.4,1.25026416
779.5,1.25161431
779.6,1.25226391
779.7,1.251448725
779.8,1.251576098
779.9,1.251703471
780,1.251639784
780.1,1.250302371
780.2,1.248124299
780.3,1.247958714
780.4,1.246799623
780.5,1.246659513
780.6,1.247500173
780.7,1.24807335
780.8,1.248251671
780.9,1.247996926
781,1.248353569
781.1,1.248824848
781.2,1.248914009
781.3,1.248493679
781.4,1.250518905
781.5,1.250378795
781.6,1.250824599
781.7,1.250136787
781.8,1.251232192
781.9,1.251143031
782,1.251206717
782.1,1.250327846
782.2,1.251525149
782.3,1.251856318
782.4,1.250799125
782.5,1.250722701
782.6,1.251627047
782.7,1.252162012
782.8,1.251792632
782.9,1.252009165
783,1.252696977
783.1,1.252289385
783.2,1.25119398
783.3,1.252225699
783.4,1.252200224
783.5,1.252505918
783.6,1.251958216
783.7,1.251920004
783.8,1.251932741
783.9,1.251397776
784,1.251092082
784.1,1.251002921
784.2,1.251512412
784.3,1.251741682
784.4,1.250901023
784.5,1.251792632
784.6,1.251716208
784.7,1.251079345
784.8,1.250327846
784.9,1.250901023
785,1.250659015
785.1,1.250378795
785.2,1.250659015
785.3,1.2514742
785.4,1.251181243
785.5,1.251130294
785.6,1.250862811
785.7,1.25063354
785.8,1.250391532
785.9,1.250824599
786,1.2500731
786.1,1.248977696
786.2,1.251703471
786.3,1.251257666
786.4,1.250990184
786.5,1.2500731
786.6,1.250544379
786.7,1.251601573
786.8,1.250824599
786.9,1.249805618
787,1.250799125
787.1,1.251028396
787.2,1.250047626
787.3,1.251805369
787.4,1.251206717
787.5,1.251499674
787.6,1.251448725
787.7,1.251563361
787.8,1.251423251
787.9,1.252467707
788,1.252111063
788.1,1.251716208
788.2,1.251652522
788.3,1.252735189
788.4,1.252200224
788.5,1.252251173
788.6,1.252251173
788.7,1.250850074
788.8,1.248570103
788.9,1.247551122
789,1.246455717
789.1,1.245373049
789.2,1.246315607
789.3,1.244672499
789.4,1.246124548
789.5,1.246939733
789.6,1.24779313
789.7,1.248633789
789.8,1.248697476
789.9,1.250391532
790,1.250442481
790.1,1.250964709
790.2,1.250850074
790.3,1.251435988
790.4,1.250620803
790.5,1.251410514
790.6,1.2494235
790.7,1.249792881
790.8,1.251295878
790.9,1.251983691
791,1.251830843
791.1,1.251206717
791.2,1.248939484
791.3,1.247984189
791.4,1.246748674
791.5,1.245806116
791.6,1.245666006
791.7,1.246583089
791.8,1.247118055
791.9,1.247347325
792,1.248926746
792.1,1.25026416
792.2,1.24928339
792.3,1.249436237
792.4,1.249869304
792.5,1.249614559
792.6,1.249792881
792.7,1.249079594
792.8,1.249792881
792.9,1.250544379
793,1.251206717
793.1,1.250340583
793.2,1.250824599
793.3,1.248786637
793.4,1.246430242
793.5,1.246328344
793.6,1.245373049
793.7,1.247067106
793.8,1.24723269
793.9,1.246965207
794,1.248684738
794.1,1.250315109
794.2,1.249678245
794.3,1.249971202
794.4,1.251703471
794.5,1.2514742
794.6,1.251958216
794.7,1.251346827
794.8,1.251792632
794.9,1.25240402
795,1.251665259
795.1,1.252442232
795.2,1.252047377
795.3,1.251576098
795.4,1.248646527
795.5,1.248226197
795.6,1.24709258
795.7,1.247551122
795.8,1.247194478
795.9,1.248939484
796,1.24928339
796.1,1.251652522
796.2,1.251996428
796.3,1.250327846
796.4,1.249996677
796.5,1.250404269
796.6,1.249856567
796.7,1.251104819
796.8,1.250506168
796.9,1.25105387
797,1.25077365
797.1,1.249958465
797.2,1.250990184
797.3,1.252416758
797.4,1.252582342
797.5,1.25133409
797.6,1.248761162
797.7,1.246353819
797.8,1.244596076
797.9,1.243564357
798,1.243844577
798.1,1.245232939
798.2,1.246086336
798.3,1.248098824
798.4,1.2473728
798.5,1.248022401
798.6,1.247895028
798.7,1.248672001
798.8,1.248875797
798.9,1.248875797
799,1.248850323
799.1,1.248812111
799.2,1.247869553
799.3,1.249156017
799.4,1.248684738
799.5,1.247984189
799.6,1.248977696
799.7,1.249716457
799.8,1.247461961
799.9,1.24816251
800,1.248608315
800.1,1.248799374
800.2,1.249856567
800.3,1.250136787
800.4,1.250366058
800.5,1.250811862
800.6,1.250340583
800.7,1.250200473
800.8,1.250429744
800.9,1.250225948
801,1.248812111
801.1,1.248901272
801.2,1.249194229
801.3,1.247207215
801.4,1.247449224
801.5,1.247920502
801.6,1.246634038
801.7,1.24830262
801.8,1.249436237
801.9,1.249550873
802,1.249614559
802.1,1.249028645
802.2,1.25021321
802.3,1.25035332
802.4,1.249792881
802.5,1.250442481
802.6,1.250060363
802.7,1.251041133
802.8,1.249640033
802.9,1.249092331
803,1.249232441
803.1,1.248939484
803.2,1.2500731
803.3,1.248786637
803.4,1.245946226
803.5,1.245627794
803.6,1.245500422
803.7,1.245933489
803.8,1.24667225
803.9,1.247347325
804,1.247156266
804.1,1.250174999
804.2,1.251117556
804.3,1.250837337
804.4,1.251601573
804.5,1.252633291
804.6,1.251092082
804.7,1.251537886
804.8,1.250811862
804.9,1.2514742
805,1.25254413
805.1,1.251588835
805.2,1.251308615
805.3,1.247156266
805.4,1.246697725
805.5,1.245640532
805.6,1.246302869
805.7,1.245347574
805.8,1.247143529
805.9,1.247105317
806,1.24765302
806.1,1.247640283
806.2,1.245716955
806.3,1.247563859
806.4,1.248646527
806.5,1.249894779
806.6,1.250187736
806.7,1.249678245
806.8,1.249856567
806.9,1.248990433
807,1.250225948
807.1,1.248761162
807.2,1.248888535
807.3,1.24900317
807.4,1.248659264
807.5,1.24816251
807.6,1.247831342
807.7,1.249920253
807.8,1.250289634
807.9,1.248531891
808,1.25105387
808.1,1.250302371
808.2,1.249665508
808.3,1.251219455
808.4,1.249996677
808.5,1.251232192
808.6,1.25077365
808.7,1.249601822
808.8,1.250391532
808.9,1.249066856
809,1.24709258
809.1,1.247461961
809.2,1.247729443
809.3,1.248251671
809.4,1.247054368
809.5,1.246544878
809.6,1.248200722
809.7,1.247869553
809.8,1.248098824
809.9,1.248684738
810,1.24830262
810.1,1.247818604
810.2,1.248391781
810.3,1.248429993
810.4,1.248799374
810.5,1.24858284
810.6,1.247054368
810.7,1.246239183
810.8,1.246481191
810.9,1.247041631
811,1.247028894
811.1,1.246608564
811.2,1.247270902
811.3,1.24751291
811.4,1.247844079
811.5,1.248799374
811.6,1.248404519
811.7,1.249767406
811.8,1.249206966
811.9,1.248850323
812,1.248595578
812.1,1.25021321
812.2,1.250085838
812.3,1.249754669
812.4,1.251665259
812.5,1.251270404
812.6,1.25012405
812.7,1.248799374
812.8,1.249194229
812.9,1.248557366
813,1.250837337
813.1,1.249882041
813.2,1.250531642
813.3,1.251117556
813.4,1.25026416
813.5,1.250531642
813.6,1.249958465
813.7,1.250671752
813.8,1.250200473
813.9,1.250442481
814,1.251372302
814.1,1.250200473
814.2,1.250136787
814.3,1.250467956
814.4,1.251028396
814.5,1.250620803
814.6,1.251677996
814.7,1.250735438
814.8,1.250060363
814.9,1.250417007
815,1.245793379
815.1,1.250149524
815.2,1.248812111
815.3,1.248812111
815.4,1.248557366
815.5,1.248124299
815.6,1.248455468
815.7,1.248544628
815.8,1.248366307
815.9,1.246799623
816,1.247882291
816.1,1.247614808
816.2,1.247105317
816.3,1.247423749
816.4,1.246965207
816.5,1.246455717
816.6,1.247016156
816.7,1.246926996
816.8,1.247360063
816.9,1.244799872
817,1.250862811
817.1,1.251295878
817.2,1.251448725
817.3,1.250926497
817.4,1.251155768
817.5,1.251856318
817.6,1.252837087
817.7,1.252391283
817.8,1.251856318
817.9,1.251372302
818,1.251372302
818.1,1.25091376
818.2,1.252009165
818.3,1.251372302
818.4,1.24956361
818.5,1.250187736
818.6,1.250136787
818.7,1.250047626
818.8,1.247984189
818.9,1.248901272
819,1.250340583
819.1,1.250722701
819.2,1.252009165
819.3,1.251346827
819.4,1.251257666
819.5,1.250850074
819.6,1.251525149
819.7,1.250722701
819.8,1.251563361
819.9,1.251435988
820,1.249079594
820.1,1.247856816
820.2,1.249181492
820.3,1.249359814
820.4,1.248952221
820.5,1.24886306
820.6,1.245589583
820.7,1.24616276
820.8,1.246302869
820.9,1.245666006
821,1.245334837
821.1,1.246634038
821.2,1.245220202
821.3,1.246774148
821.4,1.247245427
821.5,1.247219953
821.6,1.246417505
821.7,1.246035387
821.8,1.246404768
821.9,1.245615057
822,1.245105566
822.1,1.244366805
822.2,1.244990931
822.3,1.244392279
822.4,1.245997175
822.5,1.244876296
822.6,1.247079843
822.7,1.247703969
822.8,1.247525647
822.9,1.24956361
823,1.248111561
823.1,1.248200722
823.2,1.248824848
823.3,1.248926746
823.4,1.25026416
823.5,1.248837586
823.6,1.250684489
823.7,1.248926746
823.8,1.248621052
823.9,1.249092331
824,1.250799125
824.1,1.249640033
824.2,1.249601822
824.3,1.251435988
824.4,1.251805369
824.5,1.250875548
824.6,1.25012405
824.7,1.250187736
824.8,1.24956361
824.9,1.249156017
825,1.250174999
825.1,1.250951972
825.2,1.249932991
825.3,1.251244929
825.4,1.250162261
825.5,1.248468205
825.6,1.249245178
825.7,1.24858284
825.8,1.247945977
825.9,1.248328095
826,1.247143529
826.1,1.245653269
826.2,1.24490177
826.3,1.246060861
826.4,1.245755167
826.5,1.245016406
826.6,1.244710711
826.7,1.245029143
826.8,1.245220202
826.9,1.245232939
827,1.24653214
827.1,1.247742181
827.2,1.248226197
827.3,1.248926746
827.4,1.248773899
827.5,1.24928339
827.6,1.249525398
827.7,1.250060363
827.8,1.251206717
827.9,1.251665259
828,1.250735438
828.1,1.24914328
828.2,1.248735687
828.3,1.248493679
828.4,1.249334339
828.5,1.25063354
828.6,1.252212961
828.7,1.251181243
828.8,1.250480693
828.9,1.248646527
829,1.249398025
829.1,1.248353569
829.2,1.250060363
829.3,1.248124299
829.4,1.24900317
829.5,1.249156017
829.6,1.249958465
829.7,1.248047875
829.8,1.250442481
829.9,1.248850323
830,1.249678245
830.1,1.248773899
830.2,1.249308864
830.3,1.248124299
830.4,1.248506417
830.5,1.246774148
830.6,1.247181741
830.7,1.245258414
830.8,1.242952968
830.9,1.243487934
831,1.24490177
831.1,1.245131041
831.2,1.243386035
831.3,1.244647025
831.4,1.245767904
831.5,1.245920751
831.6,1.245716955
831.7,1.244226695
831.8,1.244634288
831.9,1.244277644
832,1.244978194
832.1,1.24625192
832.2,1.246544878
832.3,1.245818853
832.4,1.245958963
832.5,1.245920751
832.6,1.247258165
832.7,1.250238685
832.8,1.249665508
832.9,1.248799374
